latitude,longitude,floorSize,url,price
40.693654,-73.806301,"2,576",https://www.zillow.com/homedetails/14537-105th-Ave-Jamaica-NY-11435/32137275_zpid/,"Est. $811,424"
40.714762,-73.947595,811,https://www.zillow.com/homedetails/88-Conselyea-St-APT-F3-Brooklyn-NY-11211/79710565_zpid/,"$995,000"
40.54746,-74.213888,"1,332",https://www.zillow.com/homedetails/101-Redwood-Loop-Staten-Island-NY-10309/32371505_zpid/,"$399,000"
40.686416,-73.916167,"4,000",https://www.zillow.com/homedetails/1545-Broadway-Brooklyn-NY-11221/30629299_zpid/,"$1,900,000"
40.680491,-73.770075,"1,230",https://www.zillow.com/homedetails/17238-127th-Ave-Jamaica-NY-11434/32191997_zpid/,"$520,000"
40.683246,-73.796743,"1,248",https://www.zillow.com/homedetails/14538-115th-Ave-Jamaica-NY-11436/32181475_zpid/,"$650,000"
40.677916,-73.79489,,https://www.zillow.com/homedetails/119-18-Inwood-St-Jamaica-NY-11436/2080339317_zpid/,"$439,000"
40.570338,-74.108323,736,https://www.zillow.com/homedetails/254-Jacques-Ave-Staten-Island-NY-10306/32334109_zpid/,$--
40.764709,-73.93944,"3,850",https://www.zillow.com/homedetails/3413-9th-St-Long-Island-City-NY-11106/31936127_zpid/,"$3,499,999"
40.758824,-73.736375,749,https://www.zillow.com/homedetails/246-20-57th-Dr-Little-Neck-NY-11362/2079906435_zpid/,"$238,000"
40.614237,-74.143266,950,https://www.zillow.com/homedetails/287-Collfield-Ave-Staten-Island-NY-10314/32283851_zpid/,"$557,000"
40.765151,-73.864473,"1,830",https://www.zillow.com/homedetails/2707-Butler-St-Flushing-NY-11369/31968714_zpid/,"$999,500"
40.848562,-73.897507,800,https://www.zillow.com/homedetails/463-E-178th-St-APT-4C-Bronx-NY-10457/123116759_zpid/,"$89,000"
40.84183,-73.834978,"2,600",https://www.zillow.com/homedetails/1537-Mayflower-Ave-Bronx-NY-10461/29842474_zpid/,"$988,000"
40.747299,-73.757599,"1,584",https://www.zillow.com/homedetails/6148-220th-St-Flushing-NY-11364/32086852_zpid/,"$968,000"
40.749486,-73.880265,771,https://www.zillow.com/homedetails/37-27-86-2E-Jackson-Heights-NY-11372/2079923755_zpid/,"$439,995"
40.636187,-73.975751,"1,410",https://www.zillow.com/homedetails/651-E-3rd-St-Brooklyn-NY-11218/30675077_zpid/,"$1,900,000"
40.591314,-74.083973,"1,108",https://www.zillow.com/homedetails/183-Benton-Ave-Staten-Island-NY-10305/32327362_zpid/,"$669,000"
40.682032,-73.885497,"2,880",https://www.zillow.com/homedetails/66-Elton-St-Brooklyn-NY-11208/30637346_zpid/,"Est. $848,279"
40.681682,-73.905492,"3,096",https://www.zillow.com/homedetails/45-De-Sales-Pl-Brooklyn-NY-11207/83045267_zpid/,"Est. $1,235,405"
40.684316,-73.906871,"3,180",https://www.zillow.com/homedetails/84-Pilling-St-Brooklyn-NY-11207/30631171_zpid/,"Est. $846,620"
40.617949,-74.122458,"1,460",https://www.zillow.com/homedetails/260-Utter-Ave-Staten-Island-NY-10314/32280127_zpid/,$--
40.763201,-73.737985,"1,177",https://www.zillow.com/homedetails/24619-Cambria-Ave-Flushing-NY-11362/32094992_zpid/,"$849,000"
40.835142,-73.818662,"1,678",https://www.zillow.com/homedetails/3252-Layton-Ave-Bronx-NY-10465/29845862_zpid/,"$665,000"
40.624317,-73.926134,"1,540",https://www.zillow.com/homedetails/1485-E-51st-St-Brooklyn-NY-11234/30762265_zpid/,"Est. $595,048"
40.639259,-73.897573,"2,122",https://www.zillow.com/homedetails/9-Holmes-Ln-Brooklyn-NY-11236/68314744_zpid/,"Est. $702,685"
40.820082,-73.903946,"1,800",https://www.zillow.com/homedetails/830-Tinton-Ave-1-Bronx-NY-10456/2079974441_zpid/,"$549,000"
40.878363,-73.852122,"1,890",https://www.zillow.com/homedetails/1319-Needham-Ave-Bronx-NY-10469/29828706_zpid/,"$550,000"
40.62892,-73.968097,500,https://www.zillow.com/homedetails/824-E-9th-St-APT-6L-Brooklyn-NY-11230/245016116_zpid/,"$200,000"
40.88201,-73.859992,"5,985",https://www.zillow.com/homedetails/3750-Barnes-Ave-Bronx-NY-10467/29827246_zpid/,"$750,000"
40.721911,-73.852477,"1,200",https://www.zillow.com/homedetails/67119-Burns-St-Flushing-NY-11375/32004241_zpid/,"$995,000"
40.57699,-73.957804,"1,069",https://www.zillow.com/homedetails/75-Oceana-Dr-E-APT-3D-Brooklyn-NY-11235/2079985503_zpid/,"$749,000"
40.855744,-73.790842,"1,560",https://www.zillow.com/homedetails/639-Minnieford-Ave-Bronx-NY-10464/29850700_zpid/,"Est. $730,775"
40.685199,-73.800464,924,https://www.zillow.com/homedetails/11144-144th-St-Jamaica-NY-11435/32180281_zpid/,$--
40.852616,-73.831473,"2,500",https://www.zillow.com/homedetails/2889-E-194th-St-Bronx-NY-10461/29816900_zpid/,"$995,000"
40.88996,-73.838437,"2,904",https://www.zillow.com/homedetails/3940-Hill-Ave-Bronx-NY-10466/29835271_zpid/,"$690,000"
40.864279,-73.858059,,https://www.zillow.com/homedetails/2539-Hone-Ave-Bronx-NY-10469/112506108_zpid/,"$279,000"
40.902978,-73.89878,"1,240",https://www.zillow.com/homedetails/5455-Sylvan-Ave-Riverdale-NY-10471/29853036_zpid/,"$575,000"
40.739912,-73.982012,"1,600",https://www.zillow.com/homedetails/333-Park-Ave-S-APT-2D-New-York-NY-10010/2117865387_zpid/,"$1,930,000"
40.572032,-74.098393,"1,164",https://www.zillow.com/homedetails/482-Greeley-Ave-Staten-Island-NY-10306/32333516_zpid/,"Est. $549,232"
40.689565,-73.9981,"4,200",https://www.zillow.com/homedetails/82-Amity-St-Brooklyn-NY-11201/30568340_zpid/,"$5,995,000"
40.615024,-74.063647,"2,733",https://www.zillow.com/homedetails/20-Hylan-Blvd-Staten-Island-NY-10305/32317961_zpid/,"$1,780,000"
40.846026,-73.85324,"1,440",https://www.zillow.com/homedetails/1620A-Paulding-Ave-1-Bronx-NY-10462/2091089820_zpid/,"$625,000"
40.68928,-73.933027,"2,400",https://www.zillow.com/homedetails/169-Stuyvesant-Ave-Brooklyn-NY-11221/30603156_zpid/,"Est. $1,118,435"
40.883404,-73.864841,"1,650",https://www.zillow.com/homedetails/3755-Willett-Ave-Bronx-NY-10467/29826364_zpid/,"Est. $751,431"
40.732841,-73.89981,700,https://www.zillow.com/homedetails/5221-65th-Pl-APT-3K-Maspeth-NY-11378/2080061981_zpid/,"$325,000"
40.680616,-73.788784,786,https://www.zillow.com/homedetails/11816-154th-St-Jamaica-NY-11434/32186780_zpid/,"Est. $542,221"
40.760216,-73.893559,"1,764",https://www.zillow.com/homedetails/7404-30th-Ave-Flushing-NY-11370/31953512_zpid/,"$1,100,000"
40.60135,-73.940768,"3,184",https://www.zillow.com/homedetails/2055-Haring-St-Brooklyn-NY-11229/30743927_zpid/,"$1,350,000"
40.81081,-73.80616,,https://www.zillow.com/homedetails/21-Poplar-Ave-Bronx-NY-10465/2115891177_zpid/,"$450,000"
40.587364,-73.81427,,https://www.zillow.com/homedetails/211-Beach-90th-St-Rockaway-Beach-NY-11693/2080090706_zpid/,"$989,000"
40.73403,-73.994579,"1,200",https://www.zillow.com/homedetails/43-5th-Ave-1N-New-York-NY-10003/244787295_zpid/,"$1,850,000"
40.723482,-73.821264,"1,730",https://www.zillow.com/homedetails/14152-73rd-Ter-Flushing-NY-11367/32067791_zpid/,"Est. $895,735"
40.693325,-73.789731,"1,500",https://www.zillow.com/homedetails/10953-Union-Hall-St-Jamaica-NY-11433/32185008_zpid/,"Est. $674,464"
40.654961,-73.736111,"1,088",https://www.zillow.com/homedetails/25314-148th-Ave-Jamaica-NY-11422/32211887_zpid/,"$524,999"
40.594583,-74.185277,"1,480",https://www.zillow.com/homedetails/10-Simmons-Ln-Staten-Island-NY-10314/32317218_zpid/,"Est. $401,492"
40.582141,-74.157352,"2,400",https://www.zillow.com/homedetails/39-Essex-Dr-Staten-Island-NY-10314/58577552_zpid/,"$799,000"
40.578554,-74.156414,"1,008",https://www.zillow.com/homedetails/149-Pierpont-Pl-Staten-Island-NY-10314/32316283_zpid/,"Est. $345,238"
40.642578,-73.900458,"1,696",https://www.zillow.com/homedetails/1183-E-96th-St-Brooklyn-NY-11236/30774423_zpid/,"Est. $616,440"
40.655736,-73.928058,"4,140",https://www.zillow.com/homedetails/853-Lenox-Rd-Brooklyn-NY-11203/30651807_zpid/,"$919,000"
40.637555,-74.08544,"1,566",https://www.zillow.com/homedetails/193-Corson-Ave-Staten-Island-NY-10301/32271083_zpid/,"Est. $436,570"
40.851886,-73.896046,"1,296",https://www.zillow.com/homedetails/455-E-180th-St-Bronx-NY-10457/29784193_zpid/,"Est. $548,372"
40.651281,-73.945226,"3,600",https://www.zillow.com/homedetails/3411-Church-Ave-Brooklyn-NY-11203/30658817_zpid/,"$1,195,000"
40.681406,-73.788487,836,https://www.zillow.com/homedetails/15405-118th-Ave-Jamaica-NY-11434/32186625_zpid/,"Est. $420,749"
40.498702,-74.241157,"2,650",https://www.zillow.com/homedetails/457-Brighton-St-Staten-Island-NY-10307/32375787_zpid/,"Est. $798,296"
40.676691,-73.962535,"2,304",https://www.zillow.com/homedetails/619-Grand-Ave-Brooklyn-NY-11238/30590061_zpid/,"Est. $1,658,938"
40.656118,-73.916367,"3,520",https://www.zillow.com/homedetails/478-E-96th-St-Brooklyn-NY-11212/30653285_zpid/,"$1,200,000"
40.605859,-73.942574,968,https://www.zillow.com/homedetails/3203-Nostrand-Ave-APT-6B-Brooklyn-NY-11229/124862007_zpid/,"$499,999"
40.7326,-73.86122,650,https://www.zillow.com/homedetails/97-40-62nd-Drive-Rego-Park-NY-11374/2099450872_zpid/,"$350,000"
40.517534,-74.232705,"1,800",https://www.zillow.com/homedetails/25-Murray-St-Staten-Island-NY-10309/32377022_zpid/,"$699,000"
40.664638,-73.914977,"1,512",https://www.zillow.com/homedetails/126-Blake-Ave-Brooklyn-NY-11212/30632458_zpid/,"Est. $449,000"
40.58862,-73.9583,,https://www.zillow.com/homedetails/2555-E-12th-St-Z-Brooklyn-NY-11235/2110515496_zpid/,"$275,000"
40.588532,-73.989497,"1,379",https://www.zillow.com/homedetails/2701-Cropsey-Ave-APT-2C-Brooklyn-NY-11214/68314568_zpid/,"$799,000"
40.623635,-74.158278,"1,159",https://www.zillow.com/homedetails/38-Eleanor-Pl-Staten-Island-NY-10303/32307073_zpid/,"Est. $375,173"
40.722167,-73.806914,"1,350",https://www.zillow.com/homedetails/16023-78th-Rd-Flushing-NY-11366/32072951_zpid/,"$853,000"
40.632152,-73.902345,,https://www.zillow.com/homedetails/1313-E-98th-St-Brooklyn-NY-11236/2080281763_zpid/,"$579,999"
40.675313,-73.931118,"1,728",https://www.zillow.com/homedetails/1581-Bergen-St-Brooklyn-NY-11213/30595842_zpid/,"$810,000"
40.630215,-73.905626,931,https://www.zillow.com/homedetails/1263-E-80th-St-42-Brooklyn-NY-11236/30770884_zpid/,"Est. $367,435"
40.691899,-73.813199,"1,632",https://www.zillow.com/homedetails/10230-134th-St-Jamaica-NY-11419/32124664_zpid/,"Est. $674,023"
40.678107,-73.765614,"2,100",https://www.zillow.com/homedetails/13060-176th-Pl-Jamaica-NY-11434/79746927_zpid/,"Est. $771,338"
40.697415,-73.742279,"1,460",https://www.zillow.com/homedetails/11606-217th-St-Jamaica-NY-11411/32165951_zpid/,"Est. $506,862"
40.697869,-73.751019,"13,604",https://www.zillow.com/homedetails/11528-203rd-St-Saint-Albans-NY-11412/32159658_zpid/,"Est. $506,165"
40.577636,-74.007873,"2,720",https://www.zillow.com/homedetails/3854-Laurel-Ave-Brooklyn-NY-11224/30732572_zpid/,"Est. $919,471"
40.675743,-73.822474,"1,556",https://www.zillow.com/homedetails/11530-116th-St-Jamaica-NY-11420/32175058_zpid/,"Est. $561,232"
40.771755,-73.889549,"1,224",https://www.zillow.com/homedetails/1948-81st-St-Flushing-NY-11370/31949814_zpid/,"Est. $819,757"
40.758038,-73.883636,"2,000",https://www.zillow.com/homedetails/3149-84th-St-Flushing-NY-11370/31961411_zpid/,"Est. $976,774"
40.758038,-73.883636,"2,000",https://www.zillow.com/homedetails/3149-84th-St-Flushing-NY-11370/31961411_zpid/,"Est. $976,774"
40.771755,-73.889549,"1,224",https://www.zillow.com/homedetails/1948-81st-St-Flushing-NY-11370/31949814_zpid/,"Est. $819,757"
40.892326,-73.847414,"2,341",https://www.zillow.com/homedetails/1815-Edenwald-Ave-Bronx-NY-10466/29837082_zpid/,"Est. $583,251"
40.674059,-73.924054,"1,396",https://www.zillow.com/homedetails/1337-Saint-Marks-Ave-Brooklyn-NY-11233/30596009_zpid/,"$799,999"
40.830955,-73.8649,"2,400",https://www.zillow.com/homedetails/1228-Taylor-Ave-Bronx-NY-10472/29795468_zpid/,"Est. $675,697"
40.660764,-73.896826,"2,120",https://www.zillow.com/homedetails/314-Newport-St-Brooklyn-NY-11212/2080301619_zpid/,"$829,999"
40.685844,-73.777509,880,https://www.zillow.com/homedetails/16904-Foch-Blvd-Jamaica-NY-11434/32189764_zpid/,"Est. $440,676"
40.564223,-74.182639,"1,456",https://www.zillow.com/homedetails/53-Hinton-St-Staten-Island-NY-10312/62724026_zpid/,"$675,000"
40.633486,-73.901661,,https://www.zillow.com/homedetails/1173-E-87th-St-Brooklyn-NY-11236/2080305164_zpid/,"$939,999"
40.65779,-73.90392,,https://www.zillow.com/homedetails/928-Mother-Gaston-Blvd-Brooklyn-NY-11212/2085888517_zpid/,"$549,999"
40.864193,-73.867909,,https://www.zillow.com/homedetails/2550-Olinville-Ave-6J-Bronx-NY-10467/215953119_zpid/,"$250,000"
40.668155,-73.822332,"3,000",https://www.zillow.com/homedetails/14923-118th-St-Jamaica-NY-11420/32178529_zpid/,"Est. $958,334"
40.664284,-73.77935,"1,148",https://www.zillow.com/homedetails/14432-159th-St-Jamaica-NY-11434/32218572_zpid/,"Est. $511,821"
40.705814,-73.766845,"1,248",https://www.zillow.com/homedetails/10429-Farmers-Blvd-Jamaica-NY-11412/32154736_zpid/,$--
40.679471,-73.762308,"1,826",https://www.zillow.com/homedetails/17826-130th-Rd-Jamaica-NY-11434/32192327_zpid/,"Est. $733,647"
40.501704,-74.237988,820,https://www.zillow.com/homedetails/195-Winding-Woods-Loop-Staten-Island-NY-10307/2136904715_zpid/,"$349,000"
40.682956,-73.802821,"1,505",https://www.zillow.com/homedetails/11423-140th-St-Jamaica-NY-11436/32180806_zpid/,"$649,000"
40.773092,-73.959146,934,https://www.zillow.com/homedetails/170-E-77th-St-APT-6F-New-York-NY-10075/89329558_zpid/,"$995,000"
40.63,-73.890271,903,https://www.zillow.com/homedetails/1803-E-92nd-St-Brooklyn-NY-11236/30779800_zpid/,"$549,000"
40.671145,-73.844073,"1,960",https://www.zillow.com/homedetails/9003-Albert-Rd-Jamaica-NY-11417/32167829_zpid/,"$735,000"
40.759593,-73.727931,950,https://www.zillow.com/homedetails/251-11-60th-Ave-1E-Little-Neck-NY-11362/2080353285_zpid/,"$350,000"
40.528194,-74.189843,"2,531",https://www.zillow.com/homedetails/145-Prall-Ave-Staten-Island-NY-10312/32367342_zpid/,"$899,000"
40.553336,-74.154765,"1,344",https://www.zillow.com/homedetails/348-Dewey-Ave-Staten-Island-NY-10308/244595484_zpid/,"$629,000"
40.78177,-73.782011,"489,440",https://www.zillow.com/homedetails/21140-18th-Ave-APT-6D5-Bayside-NY-11360/245436829_zpid/,"$356,000"
40.595655,-73.799409,"2,400",https://www.zillow.com/homedetails/6924-Elizabeth-Ave-Far-Rockaway-NY-11692/32225020_zpid/,"Est. $604,635"
40.666365,-73.870236,"3,952",https://www.zillow.com/homedetails/1124-Loring-Ave-Brooklyn-NY-11208/83042753_zpid/,"Est. $919,481"
40.651391,-73.731464,"1,296",https://www.zillow.com/homedetails/14954-258th-St-Jamaica-NY-11422/32212663_zpid/,"Est. $399,217"
40.692946,-73.741586,"1,120",https://www.zillow.com/homedetails/11826-220th-St-Jamaica-NY-11411/32196706_zpid/,"Est. $531,049"
40.665736,-73.952775,"105,675",https://www.zillow.com/homedetails/345-Montgomery-St-APT-2L-Brooklyn-NY-11225/245017711_zpid/,"Est. $443,994"
40.657403,-73.829579,"1,280",https://www.zillow.com/homedetails/44-Broadway-Jamaica-NY-11414/32218212_zpid/,"Est. $448,744"
40.686335,-73.778766,902,https://www.zillow.com/homedetails/11641-168th-St-Jamaica-NY-11434/32189348_zpid/,"Est. $447,109"
40.694041,-73.750726,"1,100",https://www.zillow.com/homedetails/11726-201st-Pl-Jamaica-NY-11412/32193877_zpid/,$--
40.697718,-73.753819,"1,280",https://www.zillow.com/homedetails/19920-115th-Ave-Jamaica-NY-11412/32159500_zpid/,"Est. $475,135"
40.685656,-73.962567,"2,520",https://www.zillow.com/homedetails/364-Grand-Ave-Brooklyn-NY-11238/30613384_zpid/,"Est. $2,275,796"
40.68909,-73.9139,"2,750",https://www.zillow.com/homedetails/1090-Hancock-St-Brooklyn-NY-11221/68313890_zpid/,"Est. $1,116,998"
40.699481,-73.744347,"2,392",https://www.zillow.com/homedetails/11531-209th-St-Jamaica-NY-11411/32159900_zpid/,"Est. $703,129"
40.67829,-73.790652,"1,324",https://www.zillow.com/homedetails/15013-120th-Ave-Jamaica-NY-11434/32186910_zpid/,"Est. $605,995"
40.70777,-73.762005,"2,360",https://www.zillow.com/homedetails/10403-196th-St-Jamaica-NY-11412/32154918_zpid/,"Est. $779,833"
40.674925,-73.793788,"1,036",https://www.zillow.com/homedetails/14508-123rd-Ave-Jamaica-NY-11436/32183231_zpid/,"Est. $470,925"
40.681618,-73.914387,"5,601",https://www.zillow.com/homedetails/373-Marion-St-Brooklyn-NY-11233/30600234_zpid/,$--
40.588609,-73.806764,909,https://www.zillow.com/homedetails/221-Beach-80th-St-APT-4J-Rockaway-Beach-NY-11693/79745056_zpid/,"Est. $302,344"
40.684766,-73.797627,"1,068",https://www.zillow.com/homedetails/11415-Inwood-St-Jamaica-NY-11436/32181059_zpid/,"Est. $454,349"
40.671294,-73.878853,"2,500",https://www.zillow.com/homedetails/295-Berriman-St-Brooklyn-NY-11208/68310564_zpid/,"Est. $763,410"
40.663124,-73.855184,"3,448",https://www.zillow.com/homedetails/155-23-Sapphire-St-Jamaica-NY-11414/62742070_zpid/,"Est. $981,591"
40.574989,-73.849712,"2,280",https://www.zillow.com/homedetails/13103-Rockaway-Beach-Blvd-Far-Rockaway-NY-11694/32228083_zpid/,"Est. $1,295,673"
40.611064,-73.978521,"1,258",https://www.zillow.com/homedetails/1440-W-4th-St-APT-3A-Brooklyn-NY-11204/59996119_zpid/,"Est. $499,008"
40.670333,-73.74433,"1,700",https://www.zillow.com/homedetails/13834-230th-St-Laurelton-NY-11413/32205122_zpid/,"Est. $535,085"
40.69467,-73.800049,"2,650",https://www.zillow.com/homedetails/15022-107th-Ave-Jamaica-NY-11433/32138124_zpid/,$--
40.70753,-73.87543,"2,850",https://www.zillow.com/homedetails/6979-75th-St-Flushing-NY-11379/32017129_zpid/,$--
40.692946,-73.741586,"1,120",https://www.zillow.com/homedetails/11826-220th-St-Jamaica-NY-11411/32196706_zpid/,"Est. $531,049"
40.665736,-73.952775,"105,675",https://www.zillow.com/homedetails/345-Montgomery-St-APT-2L-Brooklyn-NY-11225/245017711_zpid/,"Est. $443,994"
40.657403,-73.829579,"1,280",https://www.zillow.com/homedetails/44-Broadway-Jamaica-NY-11414/32218212_zpid/,"Est. $448,744"
40.681618,-73.914387,"5,601",https://www.zillow.com/homedetails/373-Marion-St-Brooklyn-NY-11233/30600234_zpid/,$--
40.649196,-73.840627,"3,000",https://www.zillow.com/homedetails/16442-90th-St-Jamaica-NY-11414/32216561_zpid/,$--
40.666365,-73.870236,"3,952",https://www.zillow.com/homedetails/1124-Loring-Ave-Brooklyn-NY-11208/83042753_zpid/,"Est. $919,481"
40.694041,-73.750726,"1,100",https://www.zillow.com/homedetails/11726-201st-Pl-Jamaica-NY-11412/32193877_zpid/,$--
40.711005,-73.772239,"1,206",https://www.zillow.com/homedetails/9112-187th-Pl-Jamaica-NY-11423/32134836_zpid/,"Est. $511,159"
40.686335,-73.778766,902,https://www.zillow.com/homedetails/11641-168th-St-Jamaica-NY-11434/32189348_zpid/,"Est. $447,109"
40.685656,-73.962567,"2,520",https://www.zillow.com/homedetails/364-Grand-Ave-Brooklyn-NY-11238/30613384_zpid/,"Est. $2,275,796"
40.699481,-73.744347,"2,392",https://www.zillow.com/homedetails/11531-209th-St-Jamaica-NY-11411/32159900_zpid/,"Est. $703,129"
40.642896,-73.904913,880,https://www.zillow.com/homedetails/1111-E-93rd-St-401-Brooklyn-NY-11236/30773932_zpid/,"Est. $342,938"
40.684825,-73.798273,888,https://www.zillow.com/homedetails/11406-Inwood-St-Jamaica-NY-11436/32180940_zpid/,"Est. $421,612"
40.615982,-73.911558,972,https://www.zillow.com/homedetails/2127-E-64th-St-Brooklyn-NY-11234/30783444_zpid/,"Est. $746,894"
40.649927,-73.951076,"1,344",https://www.zillow.com/homedetails/139-Erasmus-St-Brooklyn-NY-11226/30666445_zpid/,"Est. $870,309"
40.681887,-73.743708,"1,280",https://www.zillow.com/homedetails/13058-224th-St-Laurelton-NY-11413/32199448_zpid/,"Est. $520,336"
40.63068,-73.939411,"2,890",https://www.zillow.com/homedetails/1005-E-38th-St-Brooklyn-NY-11210/30758454_zpid/,$--
40.689988,-73.78254,"1,336",https://www.zillow.com/homedetails/11406-167th-St-Jamaica-NY-11434/79728991_zpid/,"Est. $755,530"
40.754556,-73.861951,"3,230",https://www.zillow.com/homedetails/3453-106th-St-Flushing-NY-11368/31970514_zpid/,"Est. $1,378,053"
40.754209,-73.820854,"2,320",https://www.zillow.com/homedetails/4325-Union-St-Flushing-NY-11355/32042031_zpid/,"Est. $1,277,037"
40.789425,-73.974519,528,https://www.zillow.com/homedetails/211-W-88th-St-APT-4B-New-York-NY-10024/97513544_zpid/,"Est. $660,306"
40.730495,-73.871104,"2,440",https://www.zillow.com/homedetails/6047-Woodhaven-Blvd-Flushing-NY-11373/31998791_zpid/,"Est. $1,358,139"
40.745668,-73.853819,"2,356",https://www.zillow.com/homedetails/10858-49th-Ave-Flushing-NY-11368/31976293_zpid/,"Est. $1,181,847"
40.741813,-73.871429,"2,489",https://www.zillow.com/homedetails/9218-48th-Ave-Flushing-NY-11373/31972827_zpid/,$--
40.764507,-73.879705,"3,100",https://www.zillow.com/homedetails/2437-89th-St-Flushing-NY-11369/31952832_zpid/,"Est. $1,305,898"
40.86998,-73.837168,"1,671",https://www.zillow.com/homedetails/2923-Bruner-Ave-Bronx-NY-10469/29831339_zpid/,"Est. $513,541"
40.761339,-73.887583,"1,548",https://www.zillow.com/homedetails/8019-30th-Ave-Flushing-NY-11370/31951895_zpid/,"Est. $843,097"
40.717288,-73.883824,"1,472",https://www.zillow.com/homedetails/6309-71st-St-Flushing-NY-11379/31995409_zpid/,"Est. $817,706"
40.771565,-73.793003,"1,504",https://www.zillow.com/homedetails/2805-172nd-St-Flushing-NY-11358/32057412_zpid/,"Est. $731,753"
40.759203,-73.872349,"2,196",https://www.zillow.com/homedetails/3149-96th-St-Flushing-NY-11369/31961918_zpid/,"Est. $837,347"
40.740907,-73.873406,"1,681",https://www.zillow.com/homedetails/4821-91st-St-Flushing-NY-11373/31972450_zpid/,"Est. $950,777"
40.717288,-73.883824,"1,472",https://www.zillow.com/homedetails/6309-71st-St-Flushing-NY-11379/31995409_zpid/,"Est. $817,706"
40.761339,-73.887583,"1,548",https://www.zillow.com/homedetails/8019-30th-Ave-Flushing-NY-11370/31951895_zpid/,"Est. $843,097"
40.722152,-73.911154,"2,750",https://www.zillow.com/homedetails/5824-57th-Rd-Flushing-NY-11378/143416683_zpid/,"Est. $1,313,262"
40.789425,-73.974519,528,https://www.zillow.com/homedetails/211-W-88th-St-APT-4B-New-York-NY-10024/97513544_zpid/,"Est. $660,306"
40.761901,-73.810431,"1,040",https://www.zillow.com/homedetails/15416-Barclay-Ave-Flushing-NY-11355/32045068_zpid/,"Est. $820,042"
40.786232,-73.78604,"1,190",https://www.zillow.com/homedetails/1325-Estates-Ln-Flushing-NY-11360/32055124_zpid/,"Est. $721,874"
40.724314,-73.803212,"1,188",https://www.zillow.com/homedetails/16438-77th-Ave-Flushing-NY-11366/32075646_zpid/,$--
40.727393,-73.715402,"1,470",https://www.zillow.com/homedetails/8916-250th-St-Jamaica-NY-11426/32101680_zpid/,"Est. $625,198"
40.8959,-73.845117,"3,198",https://www.zillow.com/homedetails/4219-Baychester-Ave-Bronx-NY-10466/29837517_zpid/,$--
40.739399,-73.854448,"2,164",https://www.zillow.com/homedetails/10534-Otis-Ave-Flushing-NY-11368/31975019_zpid/,"Est. $1,033,644"
40.601847,-73.970815,670,https://www.zillow.com/homedetails/394-Avenue-S-4C-Brooklyn-NY-11223/79728069_zpid/,"$275,000"
40.884072,-73.853189,"2,440",https://www.zillow.com/homedetails/961-E-223rd-St-Bronx-NY-10466/29832816_zpid/,"Est. $605,439"
40.630583,-74.148857,"1,144",https://www.zillow.com/homedetails/233-Granite-Ave-Staten-Island-NY-10303/32298922_zpid/,"Est. $321,874"
40.697434,-73.760399,"1,616",https://www.zillow.com/homedetails/190-33-117th-Rd-Saint-Albans-NY-11412/2080406594_zpid/,"$265,000"
40.715133,-73.79269,"1,660",https://www.zillow.com/homedetails/17342-82nd-Ave-Jamaica-NY-11432/2080409764_zpid/,"$980,000"
40.767747,-73.912792,,https://www.zillow.com/homedetails/2451-38th-St-D5-Astoria-NY-11103/2080417928_zpid/,"$820,000"
40.718466,-73.860192,700,https://www.zillow.com/homedetails/99-52-66th-Rdapt-5R-Rego-Park-NY-11374/2080420264_zpid/,"$299,000"
40.600512,-74.081824,"1,092",https://www.zillow.com/homedetails/14-Leslie-Ave-Staten-Island-NY-10305/32324663_zpid/,"$1,100,000"
40.852284,-73.932897,"2,520",https://www.zillow.com/homedetails/633-W-185th-St-New-York-NY-10033/31553863_zpid/,"Est. $1,472,654"
40.852866,-73.90061,"2,696",https://www.zillow.com/homedetails/2080-Ryer-Ave-Bronx-NY-10457/29785757_zpid/,"$799,000"
40.744425,-73.748714,"1,140",https://www.zillow.com/homedetails/6916-Cloverdale-Blvd-Flushing-NY-11364/32088376_zpid/,"$1,275,000"
40.885004,-73.866047,900,https://www.zillow.com/homedetails/3804-Bronx-Blvd-Bronx-NY-10467/79723441_zpid/,"Est. $771,489"
40.806508,-73.853532,"1,377",https://www.zillow.com/homedetails/327-Admiral-Ln-1327D-Bronx-NY-10473/29790101_zpid/,"Est. $456,325"
40.524548,-74.212897,"4,376",https://www.zillow.com/homedetails/6203-Amboy-Rd-Staten-Island-NY-10309/32371041_zpid/,"Est. $1,132,305"
40.59871,-74.133313,"2,050",https://www.zillow.com/homedetails/66-Oakville-St-Staten-Island-NY-10314/32307627_zpid/,"Est. $602,563"
40.669456,-73.791969,"1,020",https://www.zillow.com/homedetails/13026-147th-St-Jamaica-NY-11436/32184549_zpid/,"Est. $470,131"
40.652143,-73.738088,"2,208",https://www.zillow.com/homedetails/24510-149th-Rd-Jamaica-NY-11422/32211717_zpid/,"Est. $811,042"
40.679322,-73.819384,"1,568",https://www.zillow.com/homedetails/12007-Linden-Blvd-Jamaica-NY-11420/32172243_zpid/,"Est. $637,192"
40.662743,-73.764753,"1,200",https://www.zillow.com/homedetails/14601-181st-St-Springfield-Gardens-NY-11413/32207789_zpid/,$--
40.617068,-74.130501,"2,772",https://www.zillow.com/homedetails/139-Sawyer-Ave-Staten-Island-NY-10314/32281829_zpid/,"Est. $903,058"
